x,y,cluster
4.404428,2.056319,1
7.734233,5.164242,3
6.857285,2.975128,1
4.266180,2.925924,1
7.418010,4.767794,3
9.005553,3.621246,3
5.024526,2.462781,1
8.971919,2.583578,3
8.072300,5.279322,3
7.163977,2.160508,1
8.912943,4.941449,3
9.728732,5.839504,3
5.260387,2.604853,1
4.243630,5.725725,2
7.507590,3.287005,3
4.670636,4.590242,2
4.787690,5.234479,2
8.298370,5.166117,3
7.777586,2.294137,3
9.580556,5.615387,3
6.813968,5.757318,2
5.834400,5.853089,2
8.932033,2.900110,3
7.285406,5.319850,3
5.360753,3.598003,1
4.653883,3.160928,1
8.820943,4.919170,3
9.112901,4.792035,3
6.041300,4.605323,1
4.757648,5.413627,2
6.926188,5.298580,3
9.142426,3.788885,3
7.827531,4.940754,3
5.949372,4.645372,1
9.452222,4.065528,3
5.057545,2.507171,1
6.073437,2.065241,1
7.948388,2.100330,3
8.572917,4.234885,3
5.638737,4.739691,2
4.397049,3.619194,1
6.173994,5.199847,2
4.970981,3.377742,1
4.287193,4.467746,2
6.947874,5.186700,3
6.052653,2.376307,1
7.950868,3.440029,3
4.249897,5.053395,2
7.989804,4.042342,3
9.635715,5.309333,3
4.812473,4.626530,2
9.300030,5.307443,3
6.218876,2.448450,1
7.453450,5.397850,3
7.546209,4.395044,3
7.536800,2.743465,3
4.724611,2.757053,1
8.670296,2.149053,3
8.337181,2.406976,3
9.693231,4.958505,3
7.351258,2.683148,1
9.360862,3.531141,3
7.816370,2.301122,3
4.112873,3.417251,1
8.118702,2.202381,3
4.739712,5.243946,2
5.189763,3.262239,1
6.985384,4.069774,1
8.407970,5.051262,3
4.604698,5.660773,2
8.104906,3.118624,3
9.533717,3.471735,3
9.563195,3.268432,3
8.919477,4.538078,3
4.018395,4.675621,2
6.119278,5.318078,2
8.668780,2.814951,3
7.078416,5.309894,3
4.054980,4.559319,2
8.868801,5.616864,3
4.610160,3.694887,1
9.239892,3.212363,3
6.005136,3.772773,1
7.000254,2.126412,1
5.983315,4.618566,1
6.978641,3.542065,1
5.931178,5.245445,2
6.259950,4.266442,1
4.774656,5.499094,2
4.785931,5.561762,2
4.558840,2.629852,1
6.677081,5.851384,2
7.355257,5.523568,3
5.590382,2.660170,1
4.326167,3.401421,1
8.069874,4.569791,3
8.007696,3.131177,3
7.617080,3.656232,3
6.454592,4.627538,1
4.901940,4.144711,1
8.251188,2.379603,3
7.576235,3.165116,3
7.016204,4.294860,3
7.564974,4.975104,3
4.239905,2.271810,1
6.074533,3.112581,1
5.967863,2.118222,1
6.627843,2.387523,1
8.193743,3.435540,3
8.291180,4.888196,3
7.967093,4.274357,3
9.143351,5.848682,3
9.059823,4.514850,3
6.009203,2.962491,1
8.530739,2.158251,3
9.595414,3.022365,3
5.028922,2.948959,1
5.500798,4.849418,2
5.925652,4.550970,1
4.278674,5.637636,2
9.371408,5.043868,3
4.963287,3.375105,1
7.784313,3.597475,3
4.406767,2.919601,1
7.481863,4.116166,3
9.585647,5.210451,3
9.533387,2.461453,3
9.379976,3.577597,3
8.126630,5.495132,3
9.578509,2.910261,3
5.575208,4.209463,1
5.981281,4.560290,1
9.598431,4.611789,3
5.213739,2.473350,1
9.948715,5.057264,3
5.554242,4.573272,1
7.035615,2.617796,1
9.332162,5.329809,3
9.250175,2.401642,3
8.377130,4.432649,3
5.137345,5.093532,2
4.525720,4.167734,2
4.420966,2.528717,1
7.116113,4.034415,3
6.522333,4.250410,1
4.432423,3.564593,1
4.400285,5.659191,2
8.230690,3.519608,3
9.854626,4.518530,3
6.239349,3.542940,1
8.340111,4.169081,3
8.323303,3.971407,3
5.107883,2.592447,1
7.553342,3.946945,3
9.884104,5.321990,3
6.522221,4.857561,1
6.042114,3.850910,1
5.860106,3.851236,1
7.119856,5.576321,3
6.635951,2.251856,1
6.644195,4.665523,1
4.306755,3.106319,1
7.079251,2.120945,1
9.926529,5.569584,3
8.107334,2.353345,3
9.386975,2.494451,3
4.815735,3.664207,1
4.596551,2.319744,1
7.782928,3.494115,3
8.143871,3.788226,3
4.609019,2.067688,1
7.037980,3.294880,1
5.847245,2.861916,1
4.340611,3.790674,1
6.843050,2.563910,1
6.223306,5.536010,2
4.292647,2.959050,1
5.496847,2.352757,1
6.980507,5.606948,3
8.519240,2.575585,3
8.928211,2.099374,3
4.390405,3.191525,1
7.895344,4.892666,3
8.569059,4.003755,3
5.395091,4.703566,2
7.537302,3.177334,3
8.554452,2.296761,3
6.072667,2.295254,1
6.026476,2.012215,1
6.906453,3.841321,1
9.573222,4.817610,3
4.089958,4.725841,2
7.192281,4.668852,3
4.257525,4.335451,2
6.637974,3.717524,1
6.079172,5.477862,2
9.070284,5.703386,3
5.181887,3.301581,1
7.771355,2.390110,3
5.713365,4.234052,1
5.691873,2.749697,1
6.533170,3.600008,1
9.428712,3.114863,3
6.610695,2.118800,1
4.766879,5.072617,2
8.390405,2.544185,3
5.135499,3.442024,1
7.052869,5.279170,3
5.881789,3.595598,1
8.370749,4.505358,3
7.539738,4.121934,3
8.333662,5.060443,3
6.841032,2.794853,1
8.658556,2.705972,3
7.824616,5.196177,3
9.328675,2.129650,3
8.522339,2.127116,3
4.236492,2.006799,1
6.295681,4.094001,1
7.498626,5.177579,3
9.889860,3.852877,3
7.635050,2.486922,3
4.080352,4.331182,2
4.106745,3.441532,1
4.644156,4.181643,2
5.051238,2.408143,1
8.664702,2.786945,3
5.511612,2.004323,1
7.360124,3.943232,3
7.029024,5.317679,3
7.574282,2.801811,3
6.239463,4.321319,1
8.090461,2.708394,3
9.789275,3.421708,3
5.855432,4.082728,1
5.574435,3.969734,1
5.613656,3.122932,1
4.246106,3.584145,1
7.049612,3.291797,1
6.950055,2.933776,1
6.039190,2.857111,1
7.953954,5.996277,3
7.959264,5.488757,3
5.529977,4.195391,1
4.542434,5.044628,2
8.914927,3.914003,3
4.416752,5.477982,2
6.507455,2.676190,1
9.088639,5.191517,3
9.255662,4.940786,3
4.079042,3.990326,2
9.396183,5.990009,3
4.303916,3.212994,1
8.937465,3.047193,3
7.837262,5.034223,3
6.854898,4.433385,1
7.062907,3.568642,1
4.132219,3.916377,2
6.647770,2.599879,1
9.554064,3.189522,3
8.742921,2.905303,3
4.973669,3.520890,1
5.697631,4.477331,1
7.486318,3.015793,3
8.319128,4.383791,3
5.934104,3.923093,1
4.993077,4.570589,2
9.752600,5.839076,3
9.801354,5.171591,3
4.452188,2.067590,1
9.310586,3.689517,3
9.160085,4.583950,3
9.143683,5.462469,3
8.518705,5.871495,3
8.423833,3.109859,3
5.622764,2.765645,1
9.405599,4.525031,3
9.109208,2.299070,3
8.397682,3.132682,3
5.860863,3.912104,1
8.482185,3.496827,3
8.960707,4.251195,3
4.026139,2.983924,1
7.945124,2.463205,3
5.643330,5.485763,2
4.781687,5.974184,2
9.068856,4.509312,3
8.656622,2.537220,3
6.668730,5.446282,2
5.404390,4.038799,1
7.080917,5.482505,3
4.955529,4.953239,2
8.182078,3.442760,3
5.252273,4.981609,2
6.820447,2.437189,1
8.751539,4.868664,3
5.449060,3.954871,1
9.871483,4.312101,3
4.813245,3.775464,1
9.971094,2.347021,3
4.077889,5.147639,2
6.998215,3.717594,1
6.560511,5.328008,2
4.250595,5.979060,2
8.152254,2.895711,3
8.295401,4.061830,3
5.671218,3.723104,1
9.989582,4.307093,3
8.265665,4.140493,3
9.497759,3.079169,3
8.700429,3.978301,3
7.711553,4.500874,3
7.933371,4.623085,3
7.520182,5.886284,3
4.067480,4.184096,2
7.845295,3.158302,3
6.507577,2.023864,1
7.215379,5.617709,3
7.623608,2.991966,3
8.216778,5.095373,3
7.262565,4.378469,3
6.678548,3.327841,1
8.428871,3.181851,3
5.526218,3.709067,1
6.560961,3.070079,1
5.347656,3.616834,1
8.368439,2.087993,3
5.891259,5.314459,2
5.336971,4.638422,2
5.491994,4.143395,1
8.488352,3.705654,3
5.620696,2.280098,1
6.931662,4.362297,1
8.169941,2.831246,3
6.494387,3.780611,1
9.248010,4.332563,3
9.969055,3.898458,3
5.428855,4.501860,1
5.521591,5.266047,2
5.437153,2.053109,1
9.932502,2.642273,3
4.199875,4.623942,2
8.153858,3.652052,3
6.291806,2.108862,1
7.466630,3.060644,3
6.212833,2.787473,1
8.156520,5.162295,3
5.571037,4.567482,1
4.467408,5.775732,2
5.840900,4.203565,1
9.809667,4.707539,3
9.940613,4.550858,3
9.916821,4.819915,3
8.169754,4.320645,3
6.706485,2.744707,1
5.234187,5.775885,2
5.028966,3.907412,1
6.677865,5.409257,2
4.770158,4.614615,2
9.038165,3.939540,3
5.507006,3.855617,1
5.284874,5.421436,2
5.493180,4.231832,1
4.419758,4.025194,1
7.774594,5.407421,3
7.446712,2.523012,1
6.027308,4.812413,1
4.991935,4.114687,1
4.000724,5.790310,2
8.243568,5.988453,3
4.909412,4.949012,2
9.449033,2.896412,3
6.015244,2.281259,1
7.853351,5.524933,3
8.933312,4.520681,3
5.378623,5.897819,2
5.472250,3.746949,1
6.425491,2.220496,1
4.783626,2.738815,1
5.286644,4.024696,1
9.407632,2.309625,3
7.568015,4.557994,3
8.998108,4.900296,3
5.743407,3.655289,1
4.467218,2.054409,1
9.844011,4.439112,3
7.361188,5.495363,3
5.789075,3.643790,1
4.146893,3.446488,1
4.828644,3.545380,1
8.839298,5.555713,3
9.712303,5.594941,3
4.129983,4.063269,2
6.343264,4.715385,1
5.296118,2.589319,1
4.141741,4.206790,2
8.639189,3.812453,3
4.721276,2.295236,1
4.786296,3.003307,1
6.609670,4.650936,1
8.026332,4.883615,3
9.100238,3.617503,3
8.592603,3.193845,3
6.469733,5.181785,2
5.464357,5.606731,2
8.254379,3.576257,3
7.693802,2.329967,3
6.412182,2.824345,1
8.459970,2.935941,3
9.624682,5.319468,3
5.715191,2.731653,1
4.237103,3.753226,1
7.522265,3.171886,3
5.042389,5.878868,2
4.730011,5.440682,2
6.521013,2.789144,1
7.750366,5.583744,3
8.665772,3.148831,3
5.065957,3.369652,1
5.425642,2.893762,1
7.236107,5.104305,3
4.095787,2.963450,1
6.154279,5.855749,2
5.377399,2.200225,1
5.123962,4.839386,2
9.588588,5.709016,3
9.783997,5.791841,3
6.615087,3.422380,1
7.487733,3.342603,3
8.576685,5.286162,3
9.607169,4.497931,3
4.655886,4.492952,2
6.586741,5.541930,2
8.675671,5.512293,3
5.176894,4.446831,2
5.229743,5.971954,2
5.952970,2.810899,1
9.715325,3.870858,3
7.182726,5.391627,3
7.012446,4.341876,3
9.917952,4.808360,3
6.165052,3.417077,1
6.327775,2.942682,1
9.823197,5.906980,3
9.294934,3.760791,3
9.949085,2.063395,3
6.050377,3.025214,1
6.780911,3.034768,1
9.044531,3.344204,3
9.231999,2.414747,3
4.997235,3.701758,1
5.573319,5.577266,2
8.655769,4.407450,3
6.615312,4.102613,1
7.197851,3.109317,1
4.451265,5.804676,2
4.997713,4.444056,2
8.247851,4.313015,3
9.057499,2.807086,3
7.855900,5.147254,3
6.483683,3.464399,1
6.384738,5.068225,2
5.159547,3.887118,1
4.310374,2.433045,1
4.423758,3.840315,1
6.193183,5.910526,2
9.905862,4.955148,3
8.606811,3.299243,3
9.666080,5.271980,3
5.211359,5.249115,2
6.949700,4.627551,3
9.737910,3.237841,3
9.751509,4.200935,3
5.090249,2.895487,1
7.783586,3.862815,3
9.756896,5.557595,3
4.894352,2.596072,1
6.551858,3.286894,1
8.113925,3.369522,3
8.931824,5.392228,3
6.218799,5.692729,2
9.434433,3.808788,3
8.925876,2.644663,3
6.246742,5.411125,2
6.162587,2.391488,1
6.431127,3.745567,1
9.284861,4.028105,3
7.674771,2.028666,1
8.895526,2.628520,3
8.788123,4.646594,3
6.405301,2.663545,1
5.691783,5.321906,2
8.471663,5.653415,3
5.537783,2.140114,1
4.193672,4.394829,2
8.935170,4.879139,3
5.581464,2.882344,1
8.503946,3.001815,3
8.199846,4.780497,3
9.884621,2.145727,3
5.208411,4.843194,2
8.795390,5.776267,3
4.047489,3.414709,1
7.970044,4.055340,3
6.252107,5.920454,2
4.809047,3.415302,1
6.316339,4.364955,1
7.213038,3.672636,3
5.637639,5.334350,2
8.465729,3.446625,3
4.266682,2.640694,1
4.533459,5.747815,2
8.004459,5.917370,3
4.425896,2.714581,1
9.151024,5.370564,3
7.078275,3.742682,1
8.016961,4.787635,3
9.112913,5.892612,3
8.434738,2.312118,3
9.720674,2.115910,3
9.291038,3.997432,3
9.209054,4.712515,3
7.459432,3.697857,3
9.269546,3.378064,3
8.838452,2.434490,3
8.426115,4.919123,3
6.937646,4.087292,1
6.993652,2.001422,1
4.459520,3.567762,1
7.651067,2.687357,3
6.636915,4.940616,1
5.722466,5.886002,2
6.676821,5.817203,2
7.005509,4.168854,1
9.919081,2.997505,3
9.206334,4.030903,3
5.525092,4.857745,2
6.209365,2.242957,1
8.412652,4.386492,3
5.504367,4.445472,1
6.356289,4.168919,1
5.068050,4.588617,2
5.419737,3.148747,1
8.929508,2.060527,3
6.535413,2.105161,1
8.200939,4.941495,3
9.432718,5.641571,3
8.287118,2.663028,3
7.030357,5.466960,3
9.134818,3.533054,3
4.782770,2.755352,1
6.321102,5.689191,2
8.825049,5.684652,3
7.486057,2.142476,1
7.739852,2.440294,3
6.388276,5.762360,2
7.790907,4.771878,3
9.664430,5.530793,3
7.620096,3.906252,3
9.871211,5.508831,3
7.751876,2.574617,3
9.603410,3.725127,3
6.287744,2.738465,1
8.640761,2.803706,3
8.185245,3.885292,3
9.510990,2.233235,3
4.733167,5.422618,2
9.194700,4.555719,3
9.392732,4.634613,3
6.458540,3.511908,1
5.951758,3.623039,1
9.681506,2.299489,3
7.281212,2.055459,1
6.687158,3.146634,1
9.478445,5.754660,3
7.303697,3.331684,3
4.869730,2.758632,1
9.712541,3.825464,3
7.090487,4.664759,3
9.411439,5.769000,3
8.318916,2.771149,3
6.058108,4.445885,1
8.346091,3.504927,3
9.168858,4.416323,3
6.173080,2.373047,1
5.807554,5.555585,2
4.917317,3.866630,1
5.517231,4.301983,1
8.383453,3.085429,3
5.198897,4.826459,2
5.059785,4.872214,2
6.681860,5.694517,2
6.984407,2.787700,1
5.635243,3.204241,1
7.533784,4.447845,3
9.888067,3.690181,3
7.474280,2.110823,1
4.109196,5.858941,2
7.424321,2.059695,1
5.861636,5.203304,2
7.673398,2.416182,3
4.843882,4.598548,2
7.566605,3.398069,3
7.169668,4.707072,3
8.403935,2.523042,3
4.720590,5.252741,2
4.477027,4.677647,2
5.620669,5.586002,2
8.302020,4.273276,3
6.348825,3.265601,1
9.455132,2.537570,3
6.456175,2.221634,1
5.933350,2.232778,1
8.468180,2.646698,3
6.542372,2.356971,1
8.455681,4.203917,3
4.111736,2.812206,1
4.487011,4.962017,2
4.168825,5.190363,2
8.579520,2.327535,3
9.524609,2.569456,3
6.512001,4.217791,1
8.206528,4.338006,3
4.302986,5.871857,2
8.441678,3.294355,3
7.970617,3.049758,3
8.897689,4.245577,3
4.940302,4.419721,2
6.425767,5.889180,2
4.967069,2.310991,1
9.517853,3.855113,3
8.840388,3.812855,3
9.180673,5.562509,3
6.851332,5.072198,3
5.715820,5.630054,2
5.151426,5.598517,2
7.731401,5.607181,3
4.164694,2.338006,1
8.135907,5.610883,3
6.907361,3.381716,1
4.474029,5.816883,2
5.629456,5.647183,2
7.259762,5.593469,3
6.370889,3.733742,1
7.948478,4.079531,3
8.321887,4.585084,3
5.203258,4.943189,2
7.851399,5.773232,3
8.033491,2.398310,3
8.799409,3.684994,3
6.144401,3.727986,1
5.465804,2.750501,1
8.230712,5.080805,3
4.033854,4.132559,2
5.256276,4.971179,2
4.923204,3.422981,1
5.884282,2.209358,1
4.312138,2.694472,1
4.935848,5.079691,2
8.825347,2.419178,3
7.284469,5.707496,3
9.350539,5.530824,3
4.270094,5.864314,2
9.695552,4.951811,3
7.409235,3.174445,3
5.496136,5.279467,2
5.492758,4.472361,1
6.715120,2.342059,1
5.435242,2.356504,1
8.664557,5.424516,3
4.927679,3.770982,1
8.861652,5.898116,3
7.778812,3.736579,3
8.407656,5.171886,3
9.052563,3.449427,3
9.686262,4.024768,3
6.278645,4.711070,1
5.556352,4.252254,1
4.949966,3.284533,1
4.580315,5.369101,2
9.411486,2.544271,3
9.104056,3.527837,3
4.540158,4.651415,2
7.477831,2.989001,3
6.910400,4.107707,1
6.953947,5.876563,3
6.495395,3.007962,1
5.976820,5.931189,2
8.537721,5.128632,3
7.492201,2.917398,3
6.886541,2.971604,1
5.998355,2.257685,1
8.904951,3.845092,3
4.898914,5.050096,2
9.488128,2.129393,3
6.783590,3.276463,1
8.371495,2.638953,3
6.294854,5.304881,2
5.307751,5.024425,2
6.796432,3.934344,1
8.900670,4.786485,3
6.193741,5.286062,2
6.689306,5.520633,2
5.480312,5.809956,2
6.854812,3.078009,1
6.709991,4.998442,1
7.081984,5.001373,3
5.908138,4.176122,1
9.030548,5.730832,3
6.519105,3.083744,1
9.916551,5.880770,3
7.822999,2.299645,3
8.334741,2.411807,3
7.665323,4.547833,3
5.951991,2.334951,1
8.560204,2.492501,3
7.306877,5.745260,3
6.094542,3.249199,1
7.648200,2.727627,3
7.270996,3.359320,1
9.403706,4.371220,3
5.290499,5.338723,2
6.032778,3.797285,1
6.656742,2.805662,1
7.882689,5.039787,3
5.306757,2.057438,1
5.736992,5.131995,2
8.201421,5.021800,3
6.664869,3.813568,1
5.606702,5.943092,2
8.126014,4.285983,3
9.777845,2.642865,3
4.186038,2.427058,1
5.688214,2.068786,1
8.995865,3.467257,3
7.252903,4.358424,3
6.490055,4.751376,1
5.035477,3.946032,1
6.126112,4.683185,1
8.541231,4.516045,3
4.522114,3.470095,1
8.140232,4.476529,3
7.250734,5.023407,3
9.524576,4.650422,3
8.913679,5.797365,3
5.164090,4.607854,2
9.306990,3.419091,3
5.554649,2.420057,1
4.271786,4.670240,2
8.612912,4.671820,3
6.443303,5.211294,2
5.354239,3.664260,1
6.262885,5.977418,2
6.427257,4.678656,1
8.097307,5.302717,3
4.849176,4.233106,1
9.372462,3.289184,3
7.400019,2.114568,1
5.444274,4.737783,2
5.628025,2.240480,1
8.377005,4.258860,3
6.182553,3.789727,1
4.823581,4.203553,1
6.855906,5.518326,3
5.258984,2.348887,1
6.558341,3.696425,1
9.603558,2.165946,3
6.022316,5.890723,2
6.258450,2.770487,1
8.597970,2.800764,3
4.170820,2.415039,1
8.883498,5.919098,3
6.819358,5.914903,2
7.952659,5.464787,3
7.606107,2.558323,3
8.868426,4.796732,3
4.545765,4.102839,1
8.843916,2.755056,3
9.931056,5.210106,3
4.175664,4.502206,2
7.347943,3.159176,3
9.085211,4.058995,3
5.993345,5.789380,2
6.704559,3.140255,1
4.827497,3.000725,1
8.161681,3.937243,3
5.128968,4.650693,2
5.527330,5.221365,2
8.830369,4.234289,3
9.032703,5.458297,3
6.095343,3.676405,1
7.022396,3.772016,1
9.727012,2.622558,3
6.454750,2.007347,1
4.616976,5.727820,2
4.209097,2.733700,1
6.648155,2.445719,1
7.092461,5.634692,3
4.291612,4.037687,2
8.692263,5.524715,3
6.214229,4.420140,1
9.922801,3.140070,3
9.432615,3.890662,3
9.561378,2.167913,3
6.412987,5.398391,2
9.294992,3.784115,3
8.848978,4.488816,3
7.020870,3.856856,1
8.955277,4.228640,3
4.704237,4.808090,2
8.121665,3.351079,3
7.151777,5.495668,3
6.095421,5.341920,2
4.886533,3.844087,1
7.927076,2.682756,3
6.992428,4.429636,3
9.074266,5.413324,3
7.946860,4.389559,3
6.337931,5.595593,2
9.130671,5.411080,3
7.541648,2.597440,3
7.635951,5.111970,3
4.339212,3.770093,1
8.431906,3.438849,3
7.295502,4.047652,3
6.401064,5.883692,2
7.074667,5.801373,3
7.824764,5.282204,3
9.718849,5.345987,3
4.584246,4.241958,2
6.794262,5.448259,3
4.266202,5.372115,2
9.114723,2.460117,3
4.311716,2.179419,1
7.902096,5.646232,3
5.703279,4.278442,1
9.509217,4.706616,3
8.190663,5.745776,3
7.672400,5.525309,3
8.865093,4.324716,3
5.085342,5.392568,2
9.207815,2.881547,3
5.806660,3.278020,1
8.650088,2.525007,3
5.620057,4.733515,2
6.400077,2.226061,1
9.642267,5.493381,3
9.980593,4.259506,3
5.397460,4.968273,2
4.851407,5.227444,2
4.397782,5.189661,2
8.397067,2.942858,3
5.712577,4.380075,1
8.316931,4.284052,3
4.106017,2.442455,1
5.039235,2.358955,1
8.213186,2.773403,3
8.441723,5.819277,3
9.682808,5.990829,3
8.332263,3.219306,3
9.291392,4.568488,3
5.746191,2.277348,1
9.818171,5.596148,3
4.589569,5.538838,2
5.945653,5.233037,2
4.837367,2.908214,1
8.489959,4.631224,3
6.811264,5.302971,3
4.598468,5.890544,2
9.032042,2.551555,3
6.074766,5.562128,2
5.067993,2.341066,1
6.716888,3.029605,1
6.635203,4.545639,1
5.015376,5.333563,2
8.713173,5.940107,3
7.973557,2.351101,3
8.830573,4.515922,3
6.743939,4.251018,1
7.723721,5.875526,3
6.295007,4.805824,1
9.318372,2.098983,3
7.729794,2.590103,3
9.735163,5.460058,3
7.603092,2.642964,3
7.227250,4.116387,3
7.420222,5.478624,3
9.583643,4.257900,3
4.847551,5.534925,2
6.633586,4.560309,1
7.249336,5.436516,3
7.228066,2.285603,1
4.676308,5.385619,2
7.001713,3.746658,1
8.001661,2.243155,3
6.573275,5.779591,2
4.080679,5.201291,2
7.302302,5.286752,3
9.981398,5.942508,3
4.164977,5.283471,2
7.626763,4.687595,3
4.992113,2.943679,1
4.386256,4.009642,1
6.208313,4.511407,1
6.987931,4.768301,3
4.041391,3.046757,1
4.043904,3.726050,1
6.670988,2.987296,1
7.704907,2.707119,3
9.832807,3.113368,3
4.070457,4.748759,2
7.894494,4.712031,3
6.021975,5.537959,2
6.441216,4.113409,1
6.708636,3.914300,1
8.853818,2.551500,3
6.113609,3.592129,1
9.112802,5.428888,3
5.203592,3.141446,1
8.669082,5.268869,3
8.514103,5.770247,3
4.191826,2.656487,1
8.765741,4.613380,3
4.738674,4.213369,2
4.315462,2.356161,1
7.001592,3.692514,1
6.782971,3.978606,1
7.969131,5.420507,3
4.745009,2.097894,1
4.952069,4.463295,2
5.390279,3.705160,1
9.440117,3.862257,3
8.840922,5.626315,3
6.923781,2.504180,1
4.305866,2.159062,1
6.776550,3.139303,1
8.409140,2.802270,3
8.634749,3.850957,3
5.576024,3.270500,1
8.659337,4.159876,3
7.195368,4.250265,3
8.865519,5.764996,3
9.504424,4.934503,3
4.565523,5.214259,2
7.302889,4.470889,3
4.174748,2.234243,1
5.306989,3.314932,1
6.212885,3.460747,1
8.902841,3.583749,3
7.717985,2.406479,3
5.547826,5.004109,2
8.411227,5.683708,3
9.513053,5.487278,3
8.205570,5.866130,3
9.265232,2.042267,3
8.032709,2.630898,3
8.008342,2.966293,3
7.546531,4.460428,3
7.687724,5.643758,3
9.027096,2.046794,3
6.345802,3.124802,1
8.753942,5.565021,3
4.210583,4.556583,2
7.779044,2.172767,3
9.413207,4.293077,3
5.789932,2.411465,1
7.185204,4.277362,3
8.339169,2.343667,3
5.322867,3.464606,1
5.754165,4.960939,2
5.869137,2.707871,1
6.744981,3.361540,1
4.971309,2.219440,1
9.795762,2.254410,3
7.069171,2.894401,1
8.347201,5.273395,3
5.264975,5.297260,2
9.279393,5.015251,3
4.017204,4.396428,2
7.311449,4.092300,3
6.597338,3.719229,1
5.693862,4.333421,1
4.210700,3.244566,1
9.074243,2.452088,3
6.464576,2.224012,1
8.073744,2.247846,3
5.101732,5.730108,2
5.557277,2.963198,1
8.373663,4.368016,3
7.547661,2.925672,3
7.014151,5.177852,3
9.146773,2.518567,3
9.538894,5.673380,3
7.947785,3.121188,3
6.723494,3.501332,1
8.254207,5.953345,3
4.236796,4.785285,2
9.150982,3.427622,3
6.997127,4.160687,1
4.543993,5.800916,2
9.104914,4.176072,3
8.134174,3.385073,3
6.622485,3.948198,1
7.553454,3.852686,3
8.228512,3.201552,3
4.059742,4.726512,2
6.882708,2.047700,1
6.731892,4.608313,1
7.742205,4.539759,3
5.802959,3.669554,1
8.096504,2.854804,3
9.573729,5.067969,3
6.284858,5.722908,2
6.852061,2.108826,1
5.166877,3.015152,1
7.518593,4.533694,3
4.346497,4.507512,2
9.288759,5.124780,3
5.516348,5.008116,2
6.338198,3.769452,1
8.277286,2.780838,3
9.367044,3.562403,3
9.820439,4.818573,3
5.627721,3.874654,1
7.318241,5.349205,3
4.345006,2.567947,1
4.381756,3.849681,1
8.499021,3.380260,3
8.390437,2.944578,3
4.333103,5.519140,2
4.741444,3.272951,1
5.208308,2.866905,1
6.632530,5.405324,2
9.977136,5.450345,3
7.937936,3.896193,3
5.699320,3.741766,1
8.195742,2.141860,3
9.396429,4.256255,3
7.474612,2.891925,3
8.675649,3.022423,3
6.235950,2.476054,1
7.795563,2.866344,3
5.305918,5.185733,2
8.999130,5.551007,3
9.021297,2.952687,3
5.972495,3.624309,1
5.594880,2.189040,1
7.282889,3.514912,3
4.461993,2.620482,1
4.801035,4.932069,2
7.294742,3.116636,1
9.806627,5.112118,3
5.693130,5.134113,2
6.009074,5.111932,2
7.236693,4.879280,3
6.650815,5.186499,2
9.218925,3.009002,3
7.320614,3.695578,3
7.197165,2.294126,1
9.301227,3.152065,3
7.342803,2.360921,1
4.396733,2.531107,1
5.552609,5.235455,2
7.305431,4.969575,3
8.778417,3.741316,3
4.870078,4.773606,2
6.917257,5.032205,3
8.244287,5.516828,3
9.664043,5.804238,3
8.961760,4.292018,3
6.301778,3.752351,1
5.939023,2.667463,1
9.443998,3.610081,3
4.338683,3.514791,1
4.687008,4.211315,2
9.426430,2.392365,3
5.189387,3.006676,1
9.013645,4.661216,3
7.768378,4.077920,3
7.473146,2.402203,1
4.433252,4.084713,2
5.700277,3.849296,1
9.336230,5.568384,3
4.973642,5.493046,2
6.593037,3.657386,1
8.532967,4.507580,3
6.230972,3.310133,1
5.076608,3.637516,1
8.061744,3.126429,3
6.061454,5.313117,2
6.011556,4.693683,1
9.675848,5.705515,3
8.274814,3.051721,3
7.076686,4.666487,3
8.020020,5.554079,3
6.159311,4.813120,1
8.343223,3.093361,3
4.925539,3.706643,1
8.516073,4.170935,3
4.508082,2.048528,1
4.988367,2.075847,1
9.883822,4.245715,3
9.611561,2.776691,3
4.395126,4.234795,2
7.190034,2.596925,1
4.332279,3.073986,1
6.269344,4.919752,1
5.001349,4.960403,2
7.351358,4.872351,3
8.461960,3.442350,3
4.355599,3.224537,1
6.597847,3.228115,1
6.417695,4.801621,1
9.106590,3.124670,3
5.802597,5.358440,2
9.555244,2.013971,3
9.961212,5.437260,3
7.615030,5.824368,3
9.746597,4.411818,3
7.807930,3.963846,3
7.918705,2.335661,3
9.835619,5.721554,3
6.074389,4.790354,1
8.529361,3.740375,3
8.657034,3.007108,3
5.718386,5.417685,2
6.681949,2.111577,1
7.364715,5.130785,3
7.810275,4.705155,3
8.269721,3.535985,3
4.642228,2.648168,1
6.205932,5.953172,2
9.960358,4.712871,3
6.593519,3.518596,1
9.575535,2.092698,3
4.441541,2.939922,1
7.466369,4.177096,3
8.238746,4.209945,3
6.904375,4.251279,1
4.716879,4.342432,2
5.148026,4.942688,2
4.237392,5.337151,2
6.951166,2.103794,1
6.035699,5.365695,2
6.658327,5.745013,2
8.412970,3.744213,3
7.108368,4.488762,3
6.284413,4.624722,1
8.102981,3.557602,3
7.476120,4.167863,3
8.201132,3.789404,3
4.885954,2.893449,1
9.859017,4.653310,3
6.045222,4.902007,2
7.854589,3.792586,3
4.645507,3.907982,1
7.656104,5.901809,3
5.069642,2.341068,1
6.031928,3.053245,1
7.017900,2.849990,1
7.445155,4.126634,3
9.631531,3.592892,3
4.985791,5.061996,2
7.412937,3.017667,3
5.663568,4.264284,1
7.527699,2.934410,3
